,movie_id,movie,genre
500,0026971,A Scream in the Night (1935),Crime|Mystery|Thriller
501,0026983,She (1935),Adventure|Fantasy|Romance|Sci-Fi
502,0027075,A Tale of Two Cities (1935),Drama|History|Romance
503,0027089,Thicker Than Water (1935),Comedy|Short
504,0027090,Things Are Looking Up (1935),Comedy
505,0027113,Tit for Tat (1935),Comedy|Short|Family
506,0027125,Top Hat (1935),Comedy|Musical|Romance
507,0027131,The Tunnel (1935),Drama|Sci-Fi
508,0027133,Traveling Saleslady (1935),Comedy|Romance
509,0027194,Werewolf of London (1935),Drama|Fantasy|Horror
510,0027258,Adventure in Manhattan (1936),Comedy|Crime|Drama
511,0027302,Anything Goes (1936),Comedy|Musical
512,0027307,Arigatô-san (1936),Comedy|Drama
513,0027311,As You Like It (1936),Drama|Comedy|Romance
514,0027327,El bailarín y el trabajador (1936),Comedy
515,0027331,Banjo on My Knee (1936),Comedy|Drama|Romance
516,0027336,Les bas-fonds (1936),Crime|Drama|Romance
517,0027342,La belle équipe (1936),Drama
518,0027347,The Beloved Vagabond (1936),Drama|Musical
519,0027376,The Bohemian Girl (1936),Comedy|Musical
520,0027387,Born to Dance (1936),Musical|Comedy
521,0027407,Bullets or Ballots (1936),Crime|Drama|Film-Noir
522,0027438,The Charge of the Light Brigade (1936),Action|Adventure|Romance|War
523,0027442,Charlie Chan's Secret (1936),Comedy|Crime|Horror
524,0027462,Conflict (1936),Drama|Romance|Sport
525,0027478,Le crime de Monsieur Lange (1936),Comedy|Crime|Drama
526,0027481,The Crimes of Stephen Hawke (1936),Crime|Drama|Thriller
527,0027515,Desire (1936),Comedy|Crime|Romance
528,0027521,The Devil-Doll (1936),Drama|Horror|Sci-Fi
529,0027532,Dodsworth (1936),Drama|Romance
530,0027545,Dracula's Daughter (1936),Drama|Fantasy|Horror
531,0027630,Follow the Fleet (1936),Comedy|Musical|Romance
532,0027652,Fury (1936),Crime|Drama|Film-Noir|Thriller
533,0027657,The Garden of Allah (1936),Adventure|Drama|Romance
534,0027664,The General Died at Dawn (1936),Adventure|Crime|Film-Noir
535,0027686,Gold Diggers of 1937 (1936),Comedy|Musical|Romance
536,0027698,The Great Ziegfeld (1936),Biography|Drama|Musical|Romance
537,0027714,Half Shot Shooters (1936),Comedy|Short
538,0027752,Hitori musuko (1936),Drama
539,0027765,The House of the Spaniard (1936),Adventure|Crime
540,0027796,Intermezzo (1936),Drama|Romance
541,0027800,The Invisible Ray (1936),Horror|Sci-Fi|Thriller
542,0027859,Laburnum Grove (1936),Comedy
543,0027876,The Lawless Nineties (1936),Western
544,0027884,Libeled Lady (1936),Comedy|Romance
545,0027893,Little Lord Fauntleroy (1936),Drama|Family
546,0027948,Mary of Scotland (1936),Biography|Drama|History|Romance
547,0027959,A Message to Garcia (1936),Drama|Romance
548,0027977,Modern Times (1936),Comedy|Drama|Family|Romance
549,0027996,Mr. Deeds Goes to Town (1936),Comedy|Drama|Romance
550,0028004,Murder with Pictures (1936),Crime|Mystery
551,0028010,My Man Godfrey (1936),Comedy|Drama|Romance
552,0028021,Naniwa erejî (1936),Drama
553,0028030,Night Mail (1936),Short|Documentary
554,0028074,The Pace That Kills (1935),Crime|Drama
555,0028096,The Petrified Forest (1936),Drama|Film-Noir|Romance|Thriller
556,0028118,Poor Little Rich Girl (1936),Adventure|Comedy|Family|Musical|Romance
557,0028141,The Prisoner of Shark Island (1936),Biography|Drama|History
558,0028167,Rembrandt (1936),Biography|Drama
559,0028201,Le roman d'un tricheur (1936),Comedy
560,0028203,Romeo and Juliet (1936),Drama|Romance
561,0028212,Sabotage (1936),Thriller
562,0028231,Secret Agent (1936),Mystery|Thriller
563,0028232,Secret Patrol (1936),Action|Adventure|Romance
564,0028241,Shadow of Chinatown (1936),Crime|Horror|Sci-Fi
565,0028275,Soigne ton gauche (1936),Short|Comedy|Sport
566,0028333,Swing Time (1936),Comedy|Musical|Romance
567,0028346,Tell Your Children (1936),Crime|Drama
568,0028358,Things to Come (1936),Drama|Sci-Fi|War
569,0028436,U samogo sinego morya (1936),Drama|Musical|Romance
570,0028445,Partie de campagne (1936),Short|Comedy|Drama|Romance
571,0028484,We Who Are About to Die (1937),Crime|Drama
572,0028496,Where There's a Will (1936),Comedy
573,0028509,Windbag the Sailor (1936),Comedy
574,0028557,Affairs of Cappy Ricks (1937),Comedy|Drama
575,0028597,The Awful Truth (1937),Comedy|Romance
576,0028663,Brief Ecstasy (1937),Drama|Romance
577,0028670,Bulldog Drummond's Revenge (1937),Adventure|Mystery
578,0028683,Camille (1936),Drama|Romance
579,0028691,Captains Courageous (1937),Adventure|Drama|Family
580,0028697,Cash and Carry (1937),Comedy|Short
581,0028772,A Day at the Races (1937),Comedy|Musical|Sport
582,0028944,De goede aarde (1937),Drama|Romance
583,0028945,"Good Morning, Boys (1937)",Comedy
584,0028950,La grande illusion (1937),Drama|War
585,0028988,"Heidi, het stiefkind (1937)",Drama|Family|Musical
586,0029146,The Life of Emile Zola (1937),Biography|Drama
587,0029162,Lost Horizon (1937),Adventure|Drama|Fantasy|Mystery
588,0029179,Madame X (1937),Drama
589,0029192,Make Way for Tomorrow (1937),Comedy|Drama|Romance
590,0029201,The Man Who Could Work Miracles (1936),Comedy|Fantasy
591,0029284,My Favorite Wife (1940),Comedy|Romance
592,0029314,Ninjô kami fûsen (1937),Drama
593,0029322,Niets is heilig (1937),Comedy|Drama|Romance
594,0029335,"Oh, Mr. Porter! (1937)",Comedy
595,0029442,The Prisoner of Zenda (1937),Adventure|Drama|Romance
596,0029453,Pépé le Moko (1937),Crime|Drama|Romance
597,0029499,Rosalie (1937),Drama|Musical
598,0029539,Seventh Heaven (1937),Drama|Romance
599,0029546,Shall We Dance (1937),Comedy|Musical|Romance
600,0029583,Snow White and the Seven Dwarfs (1937),Animation|Family|Fantasy|Musical|Romance
601,0029594,Spaansche aarde (1937),Documentary|War
602,0029604,Stage Door (1937),Comedy|Drama
603,0029606,A Star Is Born (1937),Drama
604,0029608,Stella Dallas (1937),Drama|Romance
605,0029611,Storm in a Teacup (1937),Comedy|Romance
606,0029658,They Won't Forget (1937),Drama|Film-Noir|Mystery
607,0029671,The Ticket of Leave Man (1937),Crime|Drama|Thriller
608,0029682,Topper (1937),Comedy|Fantasy|Romance
609,0029725,Varsity Show (1937),Musical
610,0029747,Way Out West (1937),Comedy|Family|Western
611,0029772,Whom the Gods Love: The Original Story of Mozart and His Wife (1936),Drama
612,0029808,You Only Live Once (1937),Crime|Drama|Film-Noir
613,0029811,Young and Innocent (1937),Crime|Mystery|Romance|Thriller
614,0029843,The Adventures of Robin Hood (1938),Action|Adventure|Romance
615,0029844,The Adventures of Tom Sawyer (1938),Adventure|Drama|Family
616,0029850,Aleksandr Nevskiy (1938),Action|Biography|Drama
617,0029861,Haar grootste offer (1938),Comedy|Drama|Romance
618,0029864,The Amazing Dr. Clitterhouse (1938),Crime|Drama
619,0029870,Engelen met smerige gezichten (1938),Crime|Drama|Film-Noir|Thriller
620,0029892,The Bad Man of Brimstone (1937),Western
621,0029923,Block-Heads (1938),Comedy|War
622,0029942,Boys Town (1938),Biography|Drama
623,0029947,Bringing Up Baby (1938),Comedy|Family|Romance
624,0029957,Het dierlijke in de mens (1938),Crime|Drama|Film-Noir
625,0029989,Child Bride (1938),Drama
626,0029992,A Christmas Carol (1938),Drama|Family|Fantasy
627,0030127,De vrouw van de bakker (1938),Comedy|Drama
628,0030174,The Gaunt Stranger (1938),Drama|Mystery
629,0030231,Hey! Hey! U.S.A! (1938),Comedy
630,0030241,Holiday (1938),Comedy|Romance
631,0030265,If I Were King (1938),Adventure|History
632,0030287,Een gevaarlijke vrouw (1938),Drama|Romance
633,0030341,The Lady Vanishes (1938),Mystery|Thriller
634,0030372,My Irish Molly (1938),Musical
635,0030413,Mannequin (1937),Drama
636,0030489,Na granitse (1938),Drama|War
637,0030518,Old Bones of the River (1938),Comedy
638,0030522,Olympia 1. Teil - Fest der Völker (1938),Documentary|Sport
639,0030523,Olympia 2. Teil - Fest der Schönheit (1938),Documentary|Sport
640,0030569,Penny Paradise (1938),Comedy
641,0030637,Pygmalion (1938),Comedy|Drama|Romance
642,0030643,Le quai des brumes (1938),Crime|Drama|Romance|Thriller
643,0030657,Rebecca of Sunnybrook Farm (1938),Comedy|Drama|Family|Musical
644,0030714,Santa Fe Stampede (1938),Western
645,0030732,Service de Luxe (1938),Comedy
646,0030744,The Shopworn Angel (1938),Drama|Romance|War
647,0030754,Sinners in Paradise (1938),Drama
648,0030824,Swiss Miss (1938),Comedy|Musical
649,0030848,Test Pilot (1938),Drama|Romance
650,0030879,Too Hot to Handle (1938),Adventure|Comedy|Drama|Romance
651,0030922,Vacation from Love (1938),Comedy
652,0030993,You Can't Take It with You (1938),Comedy|Drama|Romance
653,0031022,The Adventures of Sherlock Holmes (1939),Crime|Mystery|Thriller
654,0031054,Arrest Bulldog Drummond (1939),Adventure|Sci-Fi
655,0031055,The Arsenal Stadium Mystery (1939),Comedy|Crime|Sport
656,0031058,Ask a Policeman (1939),Adventure|Comedy|Crime
657,0031060,At the Circus (1939),Comedy|Musical
658,0031066,Babes in Arms (1939),Comedy|Musical
659,0031067,Bachelor Mother (1939),Comedy|Romance
660,0031072,Bad Little Angel (1939),Drama
661,0031084,Battement de coeur (1940),Comedy|Drama
662,0031088,Beau Geste (1939),Action|Adventure|Drama|War
663,0031143,The Cat and the Canary (1939),Comedy|Horror|Mystery|Thriller
664,0031147,Charlie Chan at Treasure Island (1939),Comedy|Crime|Horror|Mystery|Thriller
665,0031152,Cheer Boys Cheer (1939),Comedy
666,0031173,Confessions of a Nazi Spy (1939),Drama|War
667,0031178,Convict 99 (1938),Comedy
668,0031210,Dark Victory (1939),Drama|Romance
669,0031225,Destry Rides Again (1939),Comedy|Western
670,0031229,The Devil's Daughter (1939),Drama|Horror
671,0031235,Dodge City (1939),Western
672,0031252,Drums Along the Mohawk (1939),Drama|History|Romance|War|Western
673,0031289,The Face at the Window (1939),Drama|Horror
674,0031322,The Flying Deuces (1939),Comedy|War
675,0031334,The Four Feathers (1939),Adventure|Drama|Romance|War
676,0031359,Gaslight (1940),Thriller
677,0031381,Gone with the Wind (1939),Drama|History|Romance|War
678,0031385,"Goodbye, Mr. Chips (1939)",Drama|Romance
679,0031394,The Green Hornet (1940),Adventure|Crime|Drama
680,0031398,Gunga Din (1939),Adventure|Comedy|War
681,0031442,Honolulu (1939),Comedy|Musical|Romance
682,0031448,The Hound of the Baskervilles (1939),Horror|Mystery|Thriller
683,0031455,The Hunchback of Notre Dame (1939),Drama|Horror|Romance
684,0031473,Idiot's Delight (1939),Comedy|Drama|Musical
685,0031477,In Name Only (1939),Drama|Romance
686,0031505,Jamaica Inn (1939),Adventure|Crime
687,0031514,Le jour se lève (1939),Crime|Drama|Romance|Thriller
688,0031516,Juarez (1939),Biography|Drama|History|Romance
689,0031536,King of the Underworld (1939),Crime|Drama|Romance
690,0031575,The Lion Has Wings (1939),Drama|War
691,0031580,The Little Princess (1939),Comedy|Drama|Family|Musical
692,0031602,Made for Each Other (1939),Comedy|Drama|Romance
693,0031614,The Man They Could Not Hang (1939),Crime|Horror|Sci-Fi
694,0031647,Midnight (1939),Comedy|Romance
695,0031650,The Mikado (1939),Musical|Comedy
696,0031679,Mr. Smith Goes to Washington (1939),Comedy|Drama
697,0031680,Mr. Wong in Chinatown (1939),Mystery
698,0031725,Ninotchka (1939),Comedy|Romance
699,0031742,Of Mice and Men (1939),Drama
700,0031746,"Oily to Bed, Oily to Rise (1939)",Comedy|Short
701,0031747,The Oklahoma Kid (1939),Action|Adventure|History|Western
702,0031750,The Old Maid (1939),Drama
703,0031754,On Borrowed Time (1939),Comedy|Drama|Fantasy
704,0031762,Only Angels Have Wings (1939),Adventure|Drama|Romance
705,0031796,The Phantom Creeps (1939),Sci-Fi
706,0031804,Poison Pen (1939),Drama
707,0031826,The Private Lives of Elizabeth and Essex (1939),Biography|Drama|History
708,0031828,The Proud Valley (1940),Drama|Music
709,0031831,Q Planes (1939),Comedy|Drama|Mystery
710,0031842,The Real Glory (1939),History|War
711,0031851,The Return of Doctor X (1939),Horror|Mystery|Sci-Fi
712,0031867,The Roaring Twenties (1939),Action|Crime|Drama|Film-Noir|Music|Thriller
713,0031877,Rose of Washington Square (1939),Drama|Musical|Romance
714,0031885,La règle du jeu (1939),Comedy|Drama
715,0031951,The Son of Frankenstein (1939),Drama|Horror|Sci-Fi
716,0031968,The Spy in Black (1939),Thriller|War
717,0031971,Stagecoach (1939),Adventure|Drama|Western
718,0031983,The Story of Vernon and Irene Castle (1939),Biography|Drama|Musical|Romance|War
719,0032007,Tarzans's verbanning (1939),Action|Adventure|Family|Romance
720,0032045,Torchy Runs for Mayor (1939),Action|Adventure|Comedy
721,0032110,The Ware Case (1938),Drama|Mystery
722,0032125,Where's That Fire? (1939),Comedy
723,0032138,The Wizard of Oz (1939),Adventure|Family|Fantasy|Musical
724,0032143,The Women (1939),Comedy|Drama
725,0032145,Wuthering Heights (1939),Drama|Romance
726,0032153,You Can't Get Away with Murder (1939),Crime|Drama|Film-Noir
727,0032154,Young Man's Fancy (1939),Comedy
728,0032155,Young Mr. Lincoln (1939),Biography|Drama
729,0032156,Zangiku monogatari (1939),Drama|Romance
730,0032194,"All This, and Heaven Too (1940)",Drama|Romance
731,0032215,The Ape (1940),Horror
732,0032234,The Bank Dick (1940),Comedy
733,0032245,Before I Hang (1940),Crime|Horror|Sci-Fi
734,0032258,Black Friday (1940),Crime|Drama|Horror
735,0032290,Buck Rogers (1939),Adventure|Family|Fantasy
736,0032338,Christmas in July (1940),Comedy|Romance
737,0032339,A Chump at Oxford (1940),Comedy
738,0032349,Comrade X (1940),Comedy|Romance
739,0032366,Crimes at the Dark House (1940),Drama
740,0032376,"Dance, Girl, Dance (1940)",Comedy|Drama|Musical
741,0032390,The Devil Bat (1940),Horror|Sci-Fi
742,0032432,"Edison, the Man (1940)",Biography|Drama
743,0032455,Fantasia (1940),Animation|Family|Fantasy|Music
744,0032484,Foreign Correspondent (1940),Action|Romance|Thriller|War
745,0032520,The Ghost Breakers (1940),Comedy|Horror|Mystery
746,0032536,Go West (1940),Comedy|Musical|Western
747,0032551,The Grapes of Wrath (1940),Drama|History
748,0032553,The Great Dictator (1940),Comedy|Drama|War
749,0032554,The Great McGinty (1940),Comedy
750,0032559,The Green Hornet Strikes Again! (1940),Action|Adventure|Crime
751,0032599,His Girl Friday (1940),Comedy|Drama|Romance
752,0032609,The House Across the Bay (1940),Crime|Drama
753,0032610,The House of the Seven Gables (1940),Drama|Film-Noir|Thriller
754,0032611,How High Is Up? (1940),Comedy|Short
755,0032635,The Invisible Man Returns (1940),Drama|Horror|Mystery|Sci-Fi|Thriller
756,0032636,Invisible Stripes (1939),Crime|Drama|Film-Noir
757,0032637,The Invisible Woman (1940),Comedy|Romance|Sci-Fi
758,0032638,Irene (1940),Comedy|Musical|Romance
759,0032643,It All Came True (1940),Comedy|Crime|Drama|Musical|Romance
760,0032651,Johnny Apollo (1940),Crime|Drama|Film-Noir
761,0032676,Knute Rockne All American (1940),Biography|Drama|Sport
762,0032701,The Letter (1940),Crime|Drama|Film-Noir|Mystery|Romance
763,0032762,The Mark of Zorro (1940),Action|Adventure|Romance|Western
764,0032811,The Mortal Storm (1940),Drama
765,0032818,The Mummy's Hand (1940),Adventure|Fantasy|Horror
766,0032828,My Little Chickadee (1940),Comedy|Western
767,0032829,My Love Came Back (1940),Comedy|Drama|Music
768,0032842,Night Train to Munich (1940),Thriller|War
769,0032863,The Old South (1940),Short|History
770,0032873,One Night in the Tropics (1940),Comedy|Music
771,0032881,Our Town (1940),Drama|Romance
772,0032903,Phantom of Chinatown (1940),Action|Crime|Drama|Mystery|Romance
773,0032904,The Philadelphia Story (1940),Comedy|Romance
774,0032910,Pinocchio (1940),Animation|Comedy|Family|Fantasy|Musical
775,0032943,Tweestrijd der gevoelens (1940),Drama|Romance
776,0032946,Primrose Path (1940),Drama|Romance
777,0032976,Rebecca (1940),Drama|Mystery|Romance|Thriller
778,0032981,Remember the Night (1940),Comedy|Drama|Romance
779,0033022,Saps at Sea (1940),Comedy
780,0033028,The Sea Hawk (1940),Action|Adventure|History|Romance
781,0033029,Second Chorus (1940),Comedy|Romance|Musical
782,0033031,The Four Just Men (1939),Thriller|Drama|Mystery
783,0033045,The Shop Around the Corner (1940),Comedy|Drama|Romance
784,0033105,Strange Cargo (1940),Adventure|Drama|Romance
785,0033107,Stranger on the Third Floor (1940),Crime|Drama|Film-Noir
786,0033149,They Drive by Night (1940),Crime|Drama|Film-Noir|Thriller
787,0033152,The Thief of Bagdad (1940),Adventure|Family|Fantasy
788,0033234,Wagon Train (1940),Comedy|Drama|History|Romance|Western
789,0033253,The Westerner (1940),Drama|Romance|Western
790,0033281,You Nazty Spy! (1940),Comedy|Short
791,0033313,Across the Sierras (1941),Action|Music|Romance
792,0033317,Adventures of Captain Marvel (1941),Action|Adventure|Fantasy|Sci-Fi
793,0033373,Ball of Fire (1941),Comedy|Romance
794,0033382,Bedtime Story (1941),Comedy|Romance
795,0033398,Black Sheep of Whitehall (1942),Comedy
796,0033432,The Bride Came C.O.D. (1941),Biography|Comedy|Romance
797,0033436,Buck Privates (1941),Comedy|Musical|War
798,0033455,Caught in the Draft (1941),Comedy|Romance|War
799,0033467,Citizen Kane (1941),Drama|Mystery
800,0033477,Come Live with Me (1941),Comedy|Romance
801,0033517,A Date with the Falcon (1942),Crime|Drama|Mystery
802,0033533,The Devil and Miss Jones (1941),Comedy|Romance
803,0033553,Dr. Jekyll and Mr. Hyde (1941),Horror|Sci-Fi
804,0033558,Dressed to Kill (1941),Crime|Film-Noir|Mystery
805,0033563,Dumbo (1941),Animation|Drama|Family|Musical
806,0033627,49th Parallel (1941),Drama|War|Thriller
807,0033650,The Gay Falcon (1941),Crime|Drama|Mystery|Romance
808,0033651,The Gay Parisian (1941),Short|Musical|Romance
809,0033661,The Ghost of St. Michael's (1941),Comedy
810,0033676,Great Guns (1941),Comedy|Romance|War
811,0033677,The Great Lie (1941),Drama
812,0033712,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance
813,0033717,High Sierra (1941),Action|Adventure|Crime|Drama|Film-Noir|Thriller
814,0033723,Hold That Ghost (1941),Adventure|Comedy|Music|Mystery|Thriller
815,0033729,How Green Was My Valley (1941),Drama|Family
816,0033739,I Thank You (1941),Comedy
817,0033740,I Wake Up Screaming (1941),Crime|Drama|Film-Noir|Mystery|Romance|Thriller
818,0033754,In the Navy (1941),Comedy|Musical|Romance
819,0033774,Johnny Eager (1941),Crime|Film-Noir|Thriller
820,0033787,King of the Zombies (1941),Adventure|Comedy|Horror
821,0033804,The Lady Eve (1941),Comedy|Romance
822,0033821,Law of the Tropics (1941),Drama|Romance
823,0033836,The Little Foxes (1941),Drama|Romance
824,0033849,The Lone Wolf Takes a Chance (1941),Drama|Mystery
825,0033867,Maisie Was a Lady (1941),Comedy|Drama
826,0033870,The Maltese Falcon (1941),Film-Noir|Mystery
827,0033871,A Man Betrayed (1941),Comedy|Crime|Drama|Romance
828,0033873,Man Hunt (1941),Drama|Thriller|War
829,0033874,The Man Who Came to Dinner (1942),Comedy|Romance
830,0033879,Man Made Monster (1941),Drama|Horror|Sci-Fi
831,0033891,Meet John Doe (1941),Comedy|Drama|Romance
